datetime,energy,temp,feelslike,dew,humidity,response
2023-06-27T06:00:00,17.8,25,25,23,88.68,2
2023-06-27T07:00:00,15.8,24,24,23,94.12,2
2023-06-27T08:00:00,84.4,25.1,25.1,23.7,92.27,2
2023-06-27T09:00:00,178,28,32,24,78.92,1
2023-06-27T10:00:00,192.8,29,34.6,25,79,1
2023-06-27T11:00:00,194.4,31,36.4,23.9,65.92,1
2023-06-27T12:00:00,197.4,32,37.9,24,62.72,1
2023-06-27T13:00:00,230.8,33,39.3,24,59.26,2
2023-06-27T14:00:00,176.9,33.9,40.5,24,56.4,1
2023-06-27T15:00:00,268.8,29,35.7,26,83.76,2
2023-06-27T16:00:00,237.8,33,39.3,24,59.28,2
2023-06-27T17:00:00,212,32.7,39.8,24.7,62.86,2
2023-06-27T18:00:00,152.1,31,36.6,24,66.35,1
2023-06-27T19:00:00,130.5,30,35.1,24,70.3,1
2023-06-27T20:00:00,105.4,28.2,32.3,24.1,78.4,1
2023-06-27T21:00:00,78.2,28,32.7,25,83.74,1
2023-06-27T22:00:00,40,28.1,32.6,24.8,82.35,1
2023-06-27T23:00:00,27.9,27.1,30.8,25.1,88.77,1
2023-06-28T00:00:00,22.1,27.3,30.8,24.2,83.11,1
2023-06-28T01:00:00,19.7,27,30.1,24.1,83.94,1
2023-06-28T02:00:00,18.7,26.7,29.6,24,85.06,1
2023-06-28T03:00:00,22.4,26,26,24,88.74,2
2023-06-28T04:00:00,19.8,25,25,23.9,93.51,2
2023-06-28T05:00:00,18.2,25.1,25.1,23.9,93.2,2
2023-06-28T06:00:00,19.6,24,24,24,99.94,2
2023-06-28T07:00:00,28,25,25,24,94.17,2
2023-06-28T08:00:00,97.3,25.2,25.2,24.2,94.17,2
2023-06-28T09:00:00,174.1,27.1,30.3,24.2,84.25,1
2023-06-28T10:00:00,198.2,28,32.7,25,83.74,1
2023-06-28T11:00:00,183.7,29.1,34.7,25,78.77,1
2023-06-28T12:00:00,185.9,30.8,36.4,24.2,67.91,1
2023-06-28T13:00:00,190.6,31,36.6,24,66.38,1
2023-06-28T14:00:00,227.7,29.8,36.1,25.2,76.33,2
2023-06-28T15:00:00,216.3,31,37.8,25,70.44,2
2023-06-28T16:00:00,212.2,30,36.2,25,74.59,2
2023-06-28T17:00:00,167.1,30.1,35.3,24.1,70.32,1
2023-06-28T18:00:00,138.4,29,33.8,24.2,75.23,1
2023-06-28T19:00:00,133.8,28,32.5,24.7,82.37,1
2023-06-28T20:00:00,80.2,27,30.5,24.7,87.31,1
2023-06-28T21:00:00,66,27,30.7,25,88.79,1
2023-06-28T22:00:00,38.6,26.1,26.1,24.8,92.59,1
2023-06-28T23:00:00,26.2,26,26,24.8,92.9,2
2023-06-29T00:00:00,20.2,26,26,24,88.74,2
2023-06-29T01:00:00,14,26,26,24,88.76,2
2023-06-29T02:00:00,13.6,26,26,24,88.75,2
2023-06-29T03:00:00,17.2,25.8,25.8,24.1,90.24,2
2023-06-29T04:00:00,15,25.8,25.8,23.9,89.33,2
2023-06-29T05:00:00,14.7,25.2,25.2,23.9,92.6,2
2023-06-29T06:00:00,13.9,25,25,24,94.17,2
2023-06-29T07:00:00,17.9,25,25,24,94.17,2
2023-06-29T08:00:00,49.3,26.1,26.1,24.1,88.79,1
2023-06-29T09:00:00,86.3,29,34.5,25,79.1,1
2023-06-29T10:00:00,109,30,36.2,25,74.61,1
2023-06-29T11:00:00,118.4,30.8,36.4,24.2,67.93,1
2023-06-29T12:00:00,114.9,31,37.8,25,70.45,1
2023-06-29T13:00:00,110.1,30,37.1,25.8,78.17,1
2023-06-29T14:00:00,106.6,30.9,36.6,24.2,67.56,1
2023-06-29T15:00:00,102.5,31,37.8,25,70.48,1
2023-06-29T16:00:00,80.5,33,40.6,25,62.96,1
2023-06-29T17:00:00,79.5,32.2,37.8,23.7,61.09,1
2023-06-29T18:00:00,78.9,33,39.3,24,59.31,1
2023-06-29T19:00:00,88.7,31,37.7,25,70.48,1
2023-06-29T20:00:00,86.6,29.2,34,24.2,74.51,1
2023-06-29T21:00:00,67.4,28,32.7,25,83.79,1
2023-06-29T22:00:00,39.2,27.1,30.8,25.1,88.82,1
2023-06-29T23:00:00,31.5,27,30.5,24.8,87.63,1
2023-06-30T00:00:00,35.5,26.8,30.1,24.9,89.41,1
2023-06-30T01:00:00,24.2,26,26,25,94.21,2
2023-06-30T02:00:00,22.7,26.1,26.1,24.9,93.27,1
2023-06-30T03:00:00,24.6,26,26,25,94.23,2
2023-06-30T04:00:00,20,26,26,24,88.78,2
2023-06-30T05:00:00,17.8,24.8,24.8,24.1,95.76,2
2023-06-30T06:00:00,15.8,25,25,24,94.17,2
2023-06-30T07:00:00,31.2,25,25,24,94.17,2
2023-06-30T08:00:00,75.5,25,25,24,94.14,2
2023-06-30T09:00:00,151,26,26,25,94.18,2
2023-06-30T10:00:00,162.9,27,30.6,25,88.77,1
2023-06-30T11:00:00,183.3,29.7,35.8,25,75.85,1
2023-06-30T12:00:00,178.3,29,34.6,25,79.02,1
2023-06-30T13:00:00,154.3,31,36.6,24,66.38,1
2023-06-30T14:00:00,133.5,31.9,38.9,24.9,66.54,1
2023-06-30T15:00:00,164.3,32,37.9,24,62.72,1
2023-06-30T16:00:00,169.4,31,36.6,24,66.38,1
2023-06-30T17:00:00,154,31,36.6,24.1,66.63,1
2023-06-30T18:00:00,109.6,31,36.6,24,66.44,1
2023-06-30T19:00:00,94.4,29,34.6,25,79.04,1
2023-06-30T20:00:00,74.9,28.1,32.6,24.8,82.36,1
2023-06-30T21:00:00,60.1,27,30.6,25,88.79,1
2023-06-30T22:00:00,34,27,30.6,25,88.79,1
2023-06-30T23:00:00,24.9,27.9,32.4,24.9,83.78,1
2023-07-01T00:00:00,21.5,25,25,24,94.14,2
2023-07-01T01:00:00,15.6,25.1,25.1,24.1,94.14,2
2023-07-01T02:00:00,15.9,24.8,24.8,23.9,94.8,2
2023-07-01T03:00:00,14.5,24,24,23,94.15,2
2023-07-01T04:00:00,10.9,24.1,24.1,23.8,98.3,2
2023-07-01T05:00:00,11.1,24.1,24.1,23.8,98.29,2
2023-07-01T06:00:00,13,24,24,24,99.97,2
2023-07-01T07:00:00,17.4,24.1,24.1,23.7,97.96,2
2023-07-01T08:00:00,33.8,25,25,23.9,93.55,2
2023-07-01T09:00:00,70.2,27.1,30.6,24.8,87.36,1
2023-07-01T10:00:00,77.7,29.1,33.8,24.2,75,1
2023-07-01T11:00:00,59.2,29.8,34.7,23.9,70.74,1
2023-07-01T12:00:00,69.7,31,36.6,24,66.38,1
2023-07-01T13:00:00,72.4,32,37.8,23.9,62.31,1
2023-07-01T14:00:00,90.6,31.8,38.5,24.7,66.3,1
2023-07-01T15:00:00,104.7,31,37.8,25,70.42,1
2023-07-01T16:00:00,90.5,30,35.2,24,70.26,1
2023-07-01T17:00:00,80.7,29.2,33.8,23.9,73.21,1
2023-07-01T18:00:00,89,29.1,33.9,24.2,74.94,1
2023-07-01T19:00:00,77.9,28.8,34,24.8,79.01,1
2023-07-01T20:00:00,66.3,27.7,32.1,24.9,84.58,1
2023-07-01T21:00:00,51.5,26.8,30.1,24.9,89.38,1
2023-07-01T22:00:00,24,26.1,26.1,24.8,92.6,1
2023-07-01T23:00:00,14.5,26.1,26.1,24.8,92.62,1
2023-07-02T00:00:00,19,26,26,25,94.18,2
2023-07-02T01:00:00,19,26.7,29.9,24.8,89.12,1
2023-07-02T02:00:00,21,26.8,30,24.8,88.8,1
2023-07-02T03:00:00,22,27,30.1,24,83.68,1
2023-07-02T04:00:00,18.6,27,30.1,24,83.7,1
2023-07-02T05:00:00,18.7,26.7,29.6,24.2,85.97,1
2023-07-02T06:00:00,19.9,27,30.1,24,83.7,1
2023-07-02T07:00:00,24.5,26,26,25,94.21,2
2023-07-02T08:00:00,38.6,26.2,26.2,24.8,92.02,1
2023-07-02T09:00:00,57.1,27.7,32,24.8,84.04,1
2023-07-02T10:00:00,77.3,29.1,33.9,24.2,74.96,1
2023-07-02T11:00:00,87.7,30.2,35.1,23.8,68.67,1
2023-07-02T12:00:00,93.6,30,35.1,24,70.28,1
2023-07-02T13:00:00,96.3,31,36.6,24,66.37,1
2023-07-02T14:00:00,109.4,31.2,36.5,23.7,64.63,1
2023-07-02T15:00:00,109.6,32,36.8,23,59.05,1
2023-07-02T16:00:00,100.9,32,37.9,24,62.72,1
2023-07-02T17:00:00,103.4,31.7,37.3,23.8,62.87,1
2023-07-02T18:00:00,95.7,31,36.6,24,66.37,1
2023-07-02T19:00:00,81.6,29.8,33.9,23,67.05,1
2023-07-02T20:00:00,67.9,29.2,33.7,23.8,72.71,1
2023-07-02T21:00:00,62,29,33.6,24,74.43,1
2023-07-02T22:00:00,32.2,28.1,32,23.9,78.1,1
2023-07-02T23:00:00,28.1,28.2,32.1,23.8,77.09,1
2023-07-03T00:00:00,18,28,32,24,78.92,1
2023-07-03T01:00:00,17.4,27.1,30.6,24.8,87.3,1
2023-07-03T02:00:00,14.7,26.7,29.6,24.2,85.93,1
2023-07-03T03:00:00,13.5,26.1,26.1,24.1,88.74,1
2023-07-03T04:00:00,11.7,27,30.1,24,83.68,1
2023-07-03T05:00:00,13.2,26.7,29.6,24.2,85.95,1
2023-07-03T06:00:00,12.5,26,26,24,88.74,2
2023-07-03T07:00:00,29.9,26,26,24,88.74,2
2023-07-03T08:00:00,97.4,26.1,26.1,24.8,92.62,1
2023-07-03T09:00:00,143.9,28.8,33.4,24.2,76.21,1
2023-07-03T10:00:00,171.9,30.1,36,24.8,73.39,1
2023-07-03T11:00:00,156.5,31.1,37.9,25.1,70.45,1
2023-07-03T12:00:00,139.9,31.8,39.1,25.2,68.1,1
2023-07-03T13:00:00,135,31,37.8,25,70.46,1
2023-07-03T14:00:00,144.4,31.1,37.7,24.9,69.75,1
2023-07-03T15:00:00,161,30.1,37.3,25.8,77.85,1
2023-07-03T16:00:00,155,31,39.1,26,74.74,1
2023-07-03T17:00:00,136.6,30.7,37.6,25.2,72.33,1
2023-07-03T18:00:00,125.2,29.8,35.9,25.1,75.83,1
2023-07-03T19:00:00,110.2,30,37.5,26,79.15,1
2023-07-03T20:00:00,96.6,28.8,35.1,25.9,84.38,1
2023-07-03T21:00:00,90.4,28.3,34,25.8,86.22,1
2023-07-03T22:00:00,45.4,28,33.6,26,88.87,1
2023-07-03T23:00:00,27.7,28,32.8,25.1,84.07,1
2023-07-04T00:00:00,20.4,27.7,32,24.8,84.06,1
2023-07-04T01:00:00,19.6,26.8,29.7,24,84.81,1
2023-07-04T02:00:00,18.5,26.1,26.1,24.2,89.35,1
2023-07-04T03:00:00,19.8,26,26,24,88.74,2
2023-07-04T04:00:00,18.6,26,26,24,88.76,2
2023-07-04T05:00:00,20.8,25.8,25.8,24.1,90.26,2
2023-07-04T06:00:00,18.1,25.3,25.3,23.9,91.98,2
2023-07-04T07:00:00,24.3,25,25,24,94.17,2
2023-07-04T08:00:00,81.6,26.2,26.2,24,87.88,1
2023-07-04T09:00:00,124.9,29,34.3,24.7,77.76,1
2023-07-04T10:00:00,141.9,30,35.1,24,70.31,1
2023-07-04T11:00:00,144.1,30.7,36.2,24,67.49,1
2023-07-04T12:00:00,137.4,33,39.3,24,59.31,1
2023-07-04T13:00:00,141,32.8,38.8,23.9,59.62,1
2023-07-04T14:00:00,106.8,32.1,39.4,25.1,66.55,1
2023-07-04T15:00:00,161.8,33.1,39.6,24.2,59.69,1
2023-07-04T16:00:00,184.6,33,40.6,25,62.9,1
2023-07-04T17:00:00,175.9,32.1,39.6,25.2,66.72,1
2023-07-04T18:00:00,125.6,31,37.7,25,70.57,1
2023-07-04T19:00:00,94,30,36.2,25,74.69,1
2023-07-04T20:00:00,76,27,30.7,25.1,89.15,1
2023-07-04T21:00:00,75.9,27,31.2,26,94.25,1
2023-07-04T22:00:00,47.4,27,30.6,25,88.84,1
2023-07-04T23:00:00,29.5,26.1,26.1,24.8,92.64,1
2023-07-05T00:00:00,22,24,24,23,94.12,2
2023-07-05T01:00:00,18.7,25,25,24,94.19,2
2023-07-05T02:00:00,19.3,24.9,24.9,23.9,94.2,2
2023-07-05T03:00:00,18.3,25,25,23,88.7,2
2023-07-05T04:00:00,18.2,24,24,23,94.15,2
2023-07-05T05:00:00,17.1,24,24,23.1,94.48,2
2023-07-05T06:00:00,15.7,24.1,24.1,23.7,97.98,2
2023-07-05T07:00:00,25.6,24.1,24.1,23.1,94.16,2
2023-07-05T08:00:00,70.2,25.1,25.1,23.2,89.32,2
2023-07-05T09:00:00,128.1,27.1,30.3,24.2,84.27,1
2023-07-05T10:00:00,131.8,28.1,32.7,24.9,82.94,1
2023-07-05T11:00:00,160.6,30.7,37.5,25.2,72.33,1
2023-07-05T12:00:00,155.8,31,37.6,24.9,69.99,1
2023-07-05T13:00:00,149.3,31,37.8,25,70.46,1
2023-07-05T14:00:00,160.4,32.1,39.3,25,66.34,1
2023-07-05T15:00:00,179.6,32.1,39.5,25.2,67.04,1
2023-07-05T16:00:00,158.5,31,37.7,25,70.55,1
2023-07-05T17:00:00,123.4,29.8,35.6,24.8,74.66,1
2023-07-05T18:00:00,110.9,26.8,30.5,25.8,94.24,1
2023-07-05T19:00:00,90.1,27,31.2,26,94.25,1
2023-07-05T20:00:00,82.5,25.8,25.8,24.8,94.2,2
2023-07-05T21:00:00,61.2,25.7,25.7,24.9,95.14,2
2023-07-05T22:00:00,25.8,25,25,24,94.18,2
2023-07-05T23:00:00,21.3,25.2,25.2,24.8,97.65,2
2023-07-06T00:00:00,10.7,25,25,25,99.97,2
2023-07-06T01:00:00,10.7,25.1,25.1,24.2,94.83,2
2023-07-06T02:00:00,9.9,25.2,25.2,24.2,94.18,2
2023-07-06T03:00:00,8.2,25,25,24,94.19,2
2023-07-06T04:00:00,8.7,25,25,24,94.19,2
2023-07-06T05:00:00,11.5,24.9,24.9,24,94.83,2
2023-07-06T06:00:00,9,25,25,24,94.19,2
2023-07-06T07:00:00,21.5,25,25,24,94.2,2
2023-07-06T08:00:00,56.4,25.1,25.1,24,93.88,2
2023-07-06T09:00:00,91.4,26,26,24.2,89.67,2
2023-07-06T10:00:00,128.4,27.3,31.2,24.9,86.77,1
2023-07-06T11:00:00,130,29.8,35.6,24.8,74.57,1
2023-07-06T12:00:00,134.8,31.1,37.6,24.8,69.32,1
2023-07-06T13:00:00,144.5,31,37.8,25,70.46,1
2023-07-06T14:00:00,130.4,30.2,36.7,25.2,74.6,1
2023-07-06T15:00:00,145.5,31,37.8,25,70.44,1
2023-07-06T16:00:00,123.2,31,37.8,25,70.48,1
2023-07-06T17:00:00,92.1,24.7,24.7,24.1,96.09,2
2023-07-06T18:00:00,84.5,23,23,22,94.08,2
2023-07-06T19:00:00,79,24,24,23.8,98.58,2
2023-07-06T20:00:00,67.5,24.1,24.1,23.8,98.27,2
2023-07-06T21:00:00,57,24,24,23.9,99.94,2
2023-07-06T22:00:00,31.1,25,25,23.9,94.16,2
2023-07-06T23:00:00,26.1,24.8,24.8,23.9,94.82,2
2023-07-07T00:00:00,21.3,25,25,24,94.17,2
2023-07-07T01:00:00,15.6,25,25,23.9,93.54,2
2023-07-07T02:00:00,19.9,25,25,23.9,93.55,2
2023-07-07T03:00:00,22.4,25,25,24,94.19,2
2023-07-07T04:00:00,18.1,25,25,24,94.19,2
2023-07-07T05:00:00,16.1,24.8,24.8,24.1,95.79,2
2023-07-07T06:00:00,16.7,25,25,24,94.19,2
2023-07-07T07:00:00,23.9,25,25,24,94.19,2
2023-07-07T08:00:00,57,25.1,25.1,24.1,94.19,2
2023-07-07T09:00:00,108.1,27,30.6,25,88.86,1
2023-07-07T10:00:00,138.8,28.1,32.2,24.2,79.47,1
2023-07-07T11:00:00,150.2,30,34.3,23.2,66.88,1
2023-07-07T12:00:00,140.9,31,37.8,25,70.46,1
2023-07-07T13:00:00,132.1,31,39.1,26,74.73,1
2023-07-07T14:00:00,114.6,24.1,24.1,24.1,99.78,2
2023-07-07T15:00:00,118.8,25,25,24.8,98.45,2
2023-07-07T16:00:00,95.5,25,25,25,99.81,2
2023-07-07T17:00:00,80.5,25.2,25.2,25,98.8,2
2023-07-07T18:00:00,75.7,26,26,25,94.16,2
2023-07-07T19:00:00,67,26,26,25,94.18,2
2023-07-07T20:00:00,57.2,25.9,25.9,24.1,89.66,2
2023-07-07T21:00:00,53.5,25,25,23,88.68,2
2023-07-07T22:00:00,24,25,25,23,88.68,2
2023-07-07T23:00:00,24.7,25,25,23,88.68,2
2023-07-08T00:00:00,24.1,25,25,23.9,93.53,2
2023-07-08T01:00:00,14,25,25,23.9,93.54,2
2023-07-08T02:00:00,15.7,24.8,24.8,23.9,94.81,2
2023-07-08T03:00:00,19.7,25,25,24,94.17,2
2023-07-08T04:00:00,17,24.7,24.7,23.9,95.12,2
2023-07-08T05:00:00,14.1,24.1,24.1,23.7,97.95,2
2023-07-08T06:00:00,13.8,24,24,23,94.15,2
2023-07-08T07:00:00,15.2,24,24,23,94.15,2
2023-07-08T08:00:00,29.3,24.9,24.9,23.8,93.53,2
2023-07-08T09:00:00,50.2,27,30.2,24.2,84.54,1
2023-07-08T10:00:00,59.8,28,32.6,24.9,83.18,1
2023-07-08T11:00:00,49.6,29,34.4,24.9,78.49,1
2023-07-08T12:00:00,72.6,30,36.2,25,74.59,1
2023-07-08T13:00:00,62.3,29,34.6,25,78.98,1
2023-07-08T14:00:00,74.2,30.1,36.4,25.1,74.58,1
2023-07-08T15:00:00,83.2,31,37.8,25.1,70.71,1
2023-07-08T16:00:00,82.7,30,35.1,24,70.39,1
2023-07-08T17:00:00,73.4,30.8,37.3,24.9,70.95,1
2023-07-08T18:00:00,69.6,30,35.1,24,70.31,1
2023-07-08T19:00:00,58.5,29,34.6,25,79.06,1
2023-07-08T20:00:00,48.4,27.9,32.4,24.9,83.76,1
2023-07-08T21:00:00,34.8,27.1,30.6,24.8,87.32,1
2023-07-08T22:00:00,16.4,27.3,30.7,24.1,82.58,1
2023-07-08T23:00:00,18.6,27.1,30.2,24,83.4,1
2023-07-09T00:00:00,18.5,26.8,29.6,23.9,84.23,1
2023-07-09T01:00:00,18.4,26.1,26.1,24.1,88.76,1
2023-07-09T02:00:00,18.5,26,26,24.2,89.66,2
2023-07-09T03:00:00,18.9,26,26,24,88.76,2
2023-07-09T04:00:00,18.8,25,25,24,94.17,2
2023-07-09T05:00:00,18.8,24.9,24.9,23.9,94.16,2
2023-07-09T06:00:00,16.7,25,25,24,94.14,2
2023-07-09T07:00:00,14.5,25,25,24,94.17,2
2023-07-09T08:00:00,23.4,24.7,24.7,24,95.77,2
2023-07-09T09:00:00,33.7,24.8,24.8,23.9,94.8,2
2023-07-09T10:00:00,48.1,25,25,24,94.15,2
2023-07-09T11:00:00,59.1,25.8,25.8,24,89.88,2
2023-07-09T12:00:00,62.4,27.8,31.5,23.9,79.39,1
2023-07-09T13:00:00,66.2,29.1,33.7,24.1,74.46,1
2023-07-09T14:00:00,67.1,30.1,36,24.7,73.1,1
2023-07-09T15:00:00,73,30,36.2,25,74.55,1
2023-07-09T16:00:00,80.9,31,36.6,24,66.36,1
2023-07-09T17:00:00,77.8,32,37.8,23.9,62.29,1
2023-07-09T18:00:00,64.2,31,36.6,24,66.38,1
2023-07-09T19:00:00,61.4,30,36.2,25,74.59,1
2023-07-09T20:00:00,62.2,28,32.6,24.9,83.17,1
2023-07-09T21:00:00,53.7,27,30.6,25,88.79,1
2023-07-09T22:00:00,23.3,26.8,30.1,24.9,89.39,1
2023-07-09T23:00:00,20.1,26.8,30,24.7,88.48,1
2023-07-10T00:00:00,14.8,26.8,30.1,25,90,1
2023-07-10T01:00:00,14.4,26.8,30,24.8,88.81,1
2023-07-10T02:00:00,12.7,26.1,26.1,24.9,93.25,1
2023-07-10T03:00:00,9.4,26,26,24.2,89.66,2
2023-07-10T04:00:00,9,22.8,22.8,22.2,96.34,2
2023-07-10T05:00:00,11.4,22.9,22.9,22.8,99.27,2
2023-07-10T06:00:00,12.1,23.1,23.1,22.9,98.94,2
2023-07-10T07:00:00,27.6,23,23,23,99.96,2
2023-07-10T08:00:00,67.7,24,24,23.7,98.29,2
2023-07-10T09:00:00,100,26,26,24.2,89.63,2
2023-07-10T10:00:00,114.3,27.7,32.1,24.9,84.56,1
2023-07-10T11:00:00,137.5,29.1,34.4,24.7,77.45,1
2023-07-10T12:00:00,154.1,30.1,35.2,24,70.03,1
2023-07-10T13:00:00,156.9,30.8,36.1,23.9,66.77,1
2023-07-10T14:00:00,159,31.3,35.9,23.1,61.71,1
2023-07-10T15:00:00,154.3,31,35.5,23,62.48,1
2023-07-10T16:00:00,145.2,31.1,36.6,24,66.13,1
2023-07-10T17:00:00,117.1,32,39.2,25,66.54,1
2023-07-10T18:00:00,97.8,31.7,37.6,24.1,63.9,1
2023-07-10T19:00:00,76.7,31,36.6,24,66.33,1
2023-07-10T20:00:00,64.3,28.7,34,24.9,79.76,1
2023-07-10T21:00:00,57.3,28,32.5,24.8,82.6,1
2023-07-10T22:00:00,32.9,27,30.6,25,88.77,1
2023-07-10T23:00:00,25.9,26.9,30.4,25,89.38,1
2023-07-11T00:00:00,24.5,25.3,25.3,24.7,96.64,2
2023-07-11T01:00:00,21.2,25,25,24,94.19,2
2023-07-11T02:00:00,15.6,24,24,23.2,95.09,2
2023-07-11T03:00:00,14.5,24,24,23,94.12,2
2023-07-11T04:00:00,15.5,24,24,23,94.12,2
2023-07-11T05:00:00,14.8,24,24,23.1,94.44,2
2023-07-11T06:00:00,14.4,24,24,23,94.12,2
2023-07-11T07:00:00,19.4,24,24,23,94.12,2
2023-07-11T08:00:00,60.5,24.8,24.8,23.2,90.8,2
2023-07-11T09:00:00,95.8,25.8,25.8,23.8,88.7,2
2023-07-11T10:00:00,116.9,27.7,31.5,24.1,80.48,1
2023-07-11T11:00:00,102.2,29.1,33.8,24.2,75.04,1
2023-07-11T12:00:00,108.6,30,35.1,24,70.33,1
2023-07-11T13:00:00,125.8,30.3,35.7,24.2,69.87,1
2023-07-11T14:00:00,131.6,31.1,36.8,24.2,66.82,1
2023-07-11T15:00:00,130.5,29.8,35.7,24.9,75,1
2023-07-11T16:00:00,131.7,31.1,38.8,25.7,73.22,1
2023-07-11T17:00:00,117.9,30.1,36.2,24.9,73.79,1
2023-07-11T18:00:00,92.1,29.3,34.2,24.2,73.99,1
2023-07-11T19:00:00,67.2,28.8,33.4,24.2,76.22,1
2023-07-11T20:00:00,69.1,28,32,24.1,79.18,1
2023-07-11T21:00:00,54.3,28,32,24,78.9,1
2023-07-11T22:00:00,27.7,27,30.1,24,83.68,1
2023-07-11T23:00:00,18.3,26.2,26.2,24.7,91.73,1
2023-07-12T00:00:00,11.8,26.8,29.7,24,84.84,1
2023-07-12T01:00:00,13,27,30.1,24,83.72,1
2023-07-12T02:00:00,13.9,26.1,26.1,23.2,84.19,1
2023-07-12T03:00:00,14.4,26,26,23,83.61,2
2023-07-12T04:00:00,17.1,26,26,23.8,87.58,2
2023-07-12T05:00:00,14.4,26.1,26.1,23.9,87.89,1
2023-07-12T06:00:00,16.8,26,26,24,88.78,2
2023-07-12T07:00:00,26.6,25.8,25.8,24,89.96,2
2023-07-12T08:00:00,64.7,26.1,26.1,24.2,89.38,1
2023-07-12T09:00:00,111.7,27.1,30.7,24.9,87.93,1
2023-07-12T10:00:00,89.7,23,23,23,99.86,2
2023-07-12T11:00:00,95.2,24,24,23.7,98.21,2
2023-07-12T12:00:00,99,25.1,25.1,24.8,98.22,2
2023-07-12T13:00:00,100.1,26.1,26.1,24.9,93.14,1
2023-07-12T14:00:00,115.8,28.8,35,25.8,83.78,1
2023-07-12T15:00:00,115.2,31,37.8,25,70.46,1
2023-07-12T16:00:00,127,31,37.7,25,70.55,1
2023-07-12T17:00:00,121.9,31,37.8,25,70.33,1
2023-07-12T18:00:00,92.3,30.3,36.5,24.9,73.02,1
2023-07-12T19:00:00,73.1,29.3,35.2,25.2,78.62,1
2023-07-12T20:00:00,58.8,28,32.5,24.8,82.7,1
2023-07-12T21:00:00,30.3,27.1,30.2,24.1,83.73,1
2023-07-12T22:00:00,25.1,27,29.6,23,78.85,1
2023-07-12T23:00:00,16.9,26.8,29.3,23.2,80.72,1
2023-07-13T00:00:00,11.7,26.1,26.1,24,88.49,1
2023-07-13T01:00:00,12.4,26,26,24,88.78,2
2023-07-13T02:00:00,14.5,25.8,25.8,24.1,90.28,2
2023-07-13T03:00:00,13.3,26,26,24,88.78,2
2023-07-13T04:00:00,12.5,25,25,24,94.19,2
2023-07-13T05:00:00,11,25.7,25.7,23.7,88.76,2
2023-07-13T06:00:00,11.4,26,26,24,88.78,2
2023-07-13T07:00:00,18.9,25,25,23.2,89.62,2
2023-07-13T08:00:00,54.9,24.1,24.1,22.9,93.17,2
2023-07-13T09:00:00,98.4,24.8,24.8,22.9,89.25,2
2023-07-13T10:00:00,107.5,27.1,30.1,23.7,81.96,1
2023-07-13T11:00:00,116,29.3,33.8,23.8,72.26,1
2023-07-13T12:00:00,131.7,30.1,35.3,24.1,70.27,1
2023-07-13T13:00:00,136.6,30.8,36.3,24.1,67.46,1
2023-07-13T14:00:00,137.1,31,37.4,24.7,69.25,1
2023-07-13T15:00:00,139.9,32,39.2,25,66.6,1
2023-07-13T16:00:00,140.1,31.3,36.8,23.9,64.86,1
2023-07-13T17:00:00,124.6,31,36.4,23.9,65.93,1
2023-07-13T18:00:00,93.9,29.1,34.4,24.8,77.73,1
2023-07-13T19:00:00,76.3,29,34.4,25,79.03,1
2023-07-13T20:00:00,72.8,28.1,32.7,24.9,82.92,1
2023-07-13T21:00:00,70,28,32,24.1,79.17,1
2023-07-13T22:00:00,38,28,32,24,78.92,1
2023-07-13T23:00:00,34.6,27.1,30.3,24.2,84.24,1
2023-07-14T00:00:00,38,27,30.1,24,83.66,1
2023-07-14T01:00:00,32.6,27,30.2,24.2,84.53,1
2023-07-14T02:00:00,30.9,26.8,29.7,24.2,85.66,1
2023-07-14T03:00:00,28.9,26,26,24,88.74,2
2023-07-14T04:00:00,25.5,24,24,22,88.6,2
2023-07-14T05:00:00,20.4,22.8,22.8,21.9,94.72,2
2023-07-14T06:00:00,20,23,23,22,94.08,2
2023-07-14T07:00:00,31.9,23,23,22.7,98.25,2
2023-07-14T08:00:00,66.8,23.8,23.8,23.1,95.71,2
2023-07-14T09:00:00,88,25,25,24,94.17,2
2023-07-14T10:00:00,104.4,25.3,25.3,23.9,91.95,2
2023-07-14T11:00:00,119.3,26.8,29.6,23.9,84.2,1
2023-07-14T12:00:00,112.5,27.3,31.3,25,87.35,1
2023-07-14T13:00:00,108.2,29,34.5,25,79.08,1
2023-07-14T14:00:00,109.6,28.8,31.7,22,66.88,1
2023-07-14T15:00:00,107.8,29,32,22,66,1
2023-07-14T16:00:00,124.3,29,32.7,23,70.19,1
2023-07-14T17:00:00,115.6,28.1,32.2,24.2,79.46,1
2023-07-14T18:00:00,96,27.8,31.5,23.9,79.42,1
2023-07-14T19:00:00,66.8,26.8,29.2,22.9,79.28,1
2023-07-14T20:00:00,50.5,26.1,26.1,22.7,81.85,1
2023-07-14T21:00:00,48.2,26,26,23,83.54,2
2023-07-14T22:00:00,30.1,25.3,25.3,22.8,86,2
2023-07-14T23:00:00,22.7,25,25,23.2,89.55,2
2023-07-15T00:00:00,27.8,25.8,25.8,22.7,83.27,2
2023-07-15T01:00:00,26.3,25,25,23,88.68,2
2023-07-15T02:00:00,21.9,24.1,24.1,23,93.8,2
2023-07-15T03:00:00,23,24,24,23,94.12,2
2023-07-15T04:00:00,22.9,24,24,23,94.12,2
2023-07-15T05:00:00,20,23.8,23.8,22.2,90.74,2
2023-07-15T06:00:00,20.9,24,24,23,94.12,2
2023-07-15T07:00:00,23.3,24,24,23,94.12,2
