datetime,energy,temp,feelslike,dew,humidity,
2022-01-20T05:00:00,9.1,23.7,23.7,23,95.73,
2022-01-20T06:00:00,8.3,24,24,23,94.12,
2022-01-20T07:00:00,12.1,23,23,22,94.11,
2022-01-20T08:00:00,12.5,23.1,23.1,22.8,98.26,
2022-01-20T09:00:00,26.3,24,24,23,94.1,
2022-01-20T10:00:00,35.8,27,29.6,23,78.72,
2022-01-20T11:00:00,39,30,33.1,21.7,61.22,
2022-01-20T12:00:00,32.8,32,35.8,22,55.58,
2022-01-20T13:00:00,43.7,32,35.8,22,55.55,
2022-01-20T14:00:00,49.1,32,35.6,21.8,54.8,
2022-01-20T15:00:00,51.2,31.9,39,24.9,66.49,
2022-01-20T16:00:00,50.4,33,39.3,24,59.24,
2022-01-20T17:00:00,48,32.1,37.1,23.2,59.46,
2022-01-20T18:00:00,36.6,31,35.5,23,62.48,
2022-01-20T19:00:00,23.9,29,32.8,23,70.07,
2022-01-20T20:00:00,20.5,27.9,32.3,24.8,83.12,
2022-01-20T21:00:00,26.9,28,31.9,24,78.9,
2022-01-20T22:00:00,23.2,27,30.1,24,83.65,
2022-01-20T23:00:00,11.3,25.9,25.9,23,84.11,
2022-01-21T00:00:00,17.2,26,26,23,83.57,
2022-01-21T01:00:00,17.9,26,26,23,83.57,
2022-01-21T02:00:00,13.2,25.1,25.1,23.2,89.29,
2022-01-21T03:00:00,12.4,24,24,23,94.12,
2022-01-21T04:00:00,12.5,24,24,23,94.12,
2022-01-21T05:00:00,8.6,24.8,24.8,22.2,85.48,
2022-01-21T06:00:00,10,24,24,22,88.6,
2022-01-21T07:00:00,12.8,23,23,22,94.08,
2022-01-21T08:00:00,13.6,22.9,22.9,22,94.74,
2022-01-21T09:00:00,29.5,26,26,23,83.57,
2022-01-21T10:00:00,47.7,29,32.8,23,70.13,
2022-01-21T11:00:00,47.1,31,35.4,22.9,62.09,
2022-01-21T12:00:00,46.8,32,36.8,23,59.05,
2022-01-21T13:00:00,47.5,32,35.8,22,55.55,
2022-01-21T14:00:00,57.2,33.8,37.7,21.7,49.42,
2022-01-21T15:00:00,46.4,32,37.9,24,62.63,
2022-01-21T16:00:00,42,31,36.6,24,66.29,
2022-01-21T17:00:00,47.2,30.8,37.5,25.1,71.55,
2022-01-21T18:00:00,36.2,30,36.2,25,74.55,
2022-01-21T19:00:00,29.1,29,34.6,25,79,
2022-01-21T20:00:00,38.3,27.9,32.4,24.9,83.71,
2022-01-21T21:00:00,30.1,27,30.6,25,88.74,
2022-01-21T22:00:00,28,27,29.6,23,78.76,
2022-01-21T23:00:00,27.2,26.2,26.2,23.1,82.98,
2022-01-22T00:00:00,25.8,26,26,23,83.54,
2022-01-22T01:00:00,20.4,26,26,24,88.71,
2022-01-22T02:00:00,17.5,26,26,23.9,88.12,
2022-01-22T03:00:00,12.5,26,26,24,88.71,
2022-01-22T04:00:00,14.1,26,26,24,88.76,
2022-01-22T05:00:00,11.2,25.2,25.2,24,93.24,
2022-01-22T06:00:00,9.6,24,24,22,88.62,
2022-01-22T07:00:00,12.5,24,24,23,94.12,
2022-01-22T08:00:00,11.1,23.2,23.2,22.9,98.28,
2022-01-22T09:00:00,17.1,24,24,23,94.15,
2022-01-22T10:00:00,19.7,24,24,23,94.12,
2022-01-22T11:00:00,23.9,25.2,25.2,23.8,91.97,
2022-01-22T12:00:00,27.6,28,31.9,24,78.94,
2022-01-22T13:00:00,31.5,29,33.6,24,74.47,
2022-01-22T14:00:00,45.2,30.8,36,23.8,66.37,
2022-01-22T15:00:00,39.4,31,37.7,25,70.46,
2022-01-22T16:00:00,36.5,31,36.5,24,66.35,
2022-01-22T17:00:00,38.2,30.8,36.1,23.9,66.79,
2022-01-22T18:00:00,23.9,30,35.1,24,70.29,
2022-01-22T19:00:00,19.5,28,32,24,78.88,
2022-01-22T20:00:00,14.7,26.9,30,24.2,85.07,
2022-01-22T21:00:00,17.6,26,26,24,88.74,
2022-01-22T22:00:00,16,26,26,24,88.74,
2022-01-22T23:00:00,10.8,25.2,25.2,24,93.2,
2022-01-23T00:00:00,14.4,25,25,24,94.14,
2022-01-23T01:00:00,15.7,25,25,24,94.17,
2022-01-23T02:00:00,12.9,24.7,24.7,23.8,94.47,
2022-01-23T03:00:00,13.3,25,25,24,94.17,
2022-01-23T04:00:00,12.8,24,24,23,94.12,
2022-01-23T05:00:00,8.9,24.7,24.7,23.1,90.49,
2022-01-23T06:00:00,9.2,25,25,23,88.68,
2022-01-23T07:00:00,15.1,25,25,24,94.17,
2022-01-23T08:00:00,11.7,24.8,24.8,23.2,90.81,
2022-01-23T09:00:00,19.2,26,26,23,83.57,
2022-01-23T10:00:00,28.4,29,33.6,24,74.49,
2022-01-23T11:00:00,28.7,30.7,36,23.9,67.02,
2022-01-23T12:00:00,28.7,32,37.9,24,62.7,
2022-01-23T13:00:00,30.9,33,38.1,23,55.82,
2022-01-23T14:00:00,27.9,32.1,38,24,62.48,
2022-01-23T15:00:00,43.5,32,37.9,24,62.7,
2022-01-23T16:00:00,38.2,32,36.8,23,59.05,
2022-01-23T17:00:00,24.4,31.9,36.5,22.9,59.08,
2022-01-23T18:00:00,25.8,31,36.5,24,66.47,
2022-01-23T19:00:00,22.3,30,35.1,24,70.37,
2022-01-23T20:00:00,16.9,28.2,32.3,24.1,78.45,
2022-01-23T21:00:00,17.6,28,31.9,24,78.96,
2022-01-23T22:00:00,14.1,27,30.1,24,83.7,
2022-01-23T23:00:00,14.8,26.9,30,24.2,85.11,
2022-01-24T00:00:00,19.2,27,30.1,24,83.7,
2022-01-24T01:00:00,20.4,27,30.1,24,83.72,
2022-01-24T02:00:00,14.6,26.1,26.1,24.7,92.35,
2022-01-24T03:00:00,12.2,25,25,24,94.19,
2022-01-24T04:00:00,16.1,25,25,24,94.19,
2022-01-24T05:00:00,11.4,24.9,24.9,23.9,94.18,
2022-01-24T06:00:00,11.2,25,25,24,94.19,
2022-01-24T07:00:00,11.1,25,25,24,94.19,
2022-01-24T08:00:00,16.5,25.2,25.2,23.9,92.61,
2022-01-24T09:00:00,33.2,27,30.1,24,83.68,
2022-01-24T10:00:00,42,29,34.5,25,79.06,
2022-01-24T11:00:00,39.9,29.7,35.5,24.8,74.79,
2022-01-24T12:00:00,35.5,31,36.6,24,66.38,
2022-01-24T13:00:00,41.8,32,36.8,23,59.06,
2022-01-24T14:00:00,49.5,31.7,38.9,25.1,67.85,
2022-01-24T15:00:00,56.2,31,36.6,24,66.4,
2022-01-24T16:00:00,54.6,31,37.7,25,70.48,
2022-01-24T17:00:00,40.1,31.2,37.6,24.7,68.65,
2022-01-24T18:00:00,27.8,28,30.6,22,69.98,
2022-01-24T19:00:00,24.4,27,29.6,23,78.8,
2022-01-24T20:00:00,23.7,26,26,22.8,82.43,
2022-01-24T21:00:00,18.6,26,26,23,83.57,
2022-01-24T22:00:00,20.8,26,26,23,83.57,
2022-01-24T23:00:00,13.1,26,26,22.9,83,
2022-01-25T00:00:00,12.5,26,26,23,83.57,
2022-01-25T01:00:00,15.4,26,26,23,83.59,
2022-01-25T02:00:00,11.7,25.8,25.8,23.1,85,
2022-01-25T03:00:00,8.9,26,26,23,83.59,
2022-01-25T04:00:00,12.8,25,25,24,94.19,
2022-01-25T05:00:00,11,25.9,25.9,23.1,84.45,
2022-01-25T06:00:00,8.6,25,25,23,88.7,
2022-01-25T07:00:00,12,25,25,23,88.7,
2022-01-25T08:00:00,13.3,24.8,24.8,23.1,90.19,
2022-01-25T09:00:00,33.2,27,30.1,24,83.68,
2022-01-25T10:00:00,43.1,29,33.6,24,74.47,
2022-01-25T11:00:00,41.4,30.9,36.6,24.2,67.5,
2022-01-25T12:00:00,40.3,31,36.6,24,66.38,
2022-01-25T13:00:00,43.8,31,36.6,24,66.35,
2022-01-25T14:00:00,52.2,30.2,36.5,25,73.83,
2022-01-25T15:00:00,42.5,30,36.2,25,74.61,
2022-01-25T16:00:00,26,32,37.9,24,62.8,
2022-01-25T17:00:00,21.2,22.8,22.8,22.2,96.34,
2022-01-25T18:00:00,18.5,23,23,22,94.05,
2022-01-25T19:00:00,15.4,24,24,24,99.97,
2022-01-25T20:00:00,14.8,24.2,24.2,24,98.94,
2022-01-25T21:00:00,18.6,25,25,24,94.17,
2022-01-25T22:00:00,16.2,25,25,24,94.17,
2022-01-25T23:00:00,17.4,24.9,24.9,24.2,95.79,
2022-01-26T00:00:00,16,24,24,24,99.94,
2022-01-26T01:00:00,12.5,25,25,24,94.17,
2022-01-26T02:00:00,8.9,24.9,24.9,24.1,95.15,
2022-01-26T03:00:00,8.6,25,25,24,94.19,
2022-01-26T04:00:00,11.2,25,25,24,94.19,
2022-01-26T05:00:00,10,24.8,24.8,23.8,94.18,
2022-01-26T06:00:00,9.1,24,24,24,99.97,
2022-01-26T07:00:00,9.4,24,24,24,99.97,
2022-01-26T08:00:00,10.4,24.2,24.2,23.8,97.63,
2022-01-26T09:00:00,30.7,26,26,24,88.76,
2022-01-26T10:00:00,30.8,28,31.9,24,78.94,
2022-01-26T11:00:00,32.9,29.8,33.9,23.1,67.31,
2022-01-26T12:00:00,33.5,32,36.8,23,59.06,
2022-01-26T13:00:00,39.1,32,37.9,24,62.7,
2022-01-26T14:00:00,35.9,32.9,38,23.1,56.37,
2022-01-26T15:00:00,48.1,33,38.1,23,55.81,
2022-01-26T16:00:00,40.9,33,40.6,25,62.93,
2022-01-26T17:00:00,29.6,31.8,39,25.1,67.66,
2022-01-26T18:00:00,16.6,28,31.3,23,74.29,
2022-01-26T19:00:00,18.1,27,29.6,23,78.74,
2022-01-26T20:00:00,14.5,26.1,26.1,23.8,87.2,
2022-01-26T21:00:00,15.8,26,26,24,88.71,
2022-01-26T22:00:00,16.8,26,26,24,88.71,
2022-01-26T23:00:00,14.5,25.2,25.2,23.8,91.92,
2022-01-27T00:00:00,15.4,26,26,23,83.57,
2022-01-27T01:00:00,15.6,25,25,24,94.11,
2022-01-27T02:00:00,12.5,25.8,25.8,22.9,84.12,
2022-01-27T03:00:00,9.9,25,25,23,88.66,
2022-01-27T04:00:00,15,24,24,23,94.1,
2022-01-27T05:00:00,11.8,23.9,23.9,22.8,93.48,
2022-01-27T06:00:00,11.4,23,23,23,99.94,
2022-01-27T07:00:00,12.8,23,23,22,94.08,
2022-01-27T08:00:00,12.8,23.1,23.1,22.7,97.94,
2022-01-27T09:00:00,41.7,27,29.2,22,74.2,
2022-01-27T10:00:00,47.4,29,32.8,23,70.13,
2022-01-27T11:00:00,45.1,30.1,34.4,23.2,66.65,
2022-01-27T12:00:00,51.5,31,36.6,24,66.36,
2022-01-27T13:00:00,50.6,33,38.1,23,55.81,
2022-01-27T14:00:00,58.5,34.1,38.5,22.2,50.04,
2022-01-27T15:00:00,57.5,33,40.6,25,62.88,
2022-01-27T16:00:00,56.9,33,40.6,25,62.91,
2022-01-27T17:00:00,48.5,30,34.9,23.8,69.18,
2022-01-27T18:00:00,34.7,29,33.6,24,74.53,
2022-01-27T19:00:00,29.2,28,32.7,25,83.81,
2022-01-27T20:00:00,27.3,27.2,30.9,24.8,86.76,
2022-01-27T21:00:00,20,27,30.6,25,88.81,
2022-01-27T22:00:00,19,27,30.6,25,88.84,
2022-01-27T23:00:00,18.5,26.1,26.1,24.2,89.38,
2022-01-28T00:00:00,14.2,26,26,24,88.78,
2022-01-28T01:00:00,13.9,25,25,24,94.19,
2022-01-28T02:00:00,11.5,25.8,25.8,23.1,85.02,
2022-01-28T03:00:00,12.1,25,25,23,88.68,
2022-01-28T04:00:00,13,25,25,23,88.68,
2022-01-28T05:00:00,8.6,24.1,24.1,22.7,92.24,
2022-01-28T06:00:00,8.6,24,24,22,88.62,
2022-01-28T07:00:00,9.4,23,23,23,99.97,
2022-01-28T08:00:00,10.2,23.2,23.2,22.7,97.28,
2022-01-28T09:00:00,37,26,26,23,83.59,
2022-01-28T10:00:00,48.2,28,31.3,23,74.3,
2022-01-28T11:00:00,44.7,30.8,35.2,23,63.33,
2022-01-28T12:00:00,47,32,37.9,24,62.7,
2022-01-28T13:00:00,51.9,33,38.1,23,55.81,
2022-01-28T14:00:00,59.7,33.7,40.2,24,56.91,
2022-01-28T15:00:00,49.9,33,40.6,25,62.85,
2022-01-28T16:00:00,57.6,32,37.9,24,62.68,
2022-01-28T17:00:00,32.9,31.7,37.6,24.1,63.98,
2022-01-28T18:00:00,24,28,31.2,23,74.34,
2022-01-28T19:00:00,24.9,27,29.6,23,78.82,
2022-01-28T20:00:00,14.8,26.7,29,22.8,79.05,
2022-01-28T21:00:00,13.7,26,26,23,83.59,
2022-01-28T22:00:00,10.4,26,26,23,83.59,
2022-01-28T23:00:00,10.8,25.1,25.1,23.7,92.28,
2022-01-29T00:00:00,12.4,26,26,23,83.59,
2022-01-29T01:00:00,13.6,26,26,24,88.76,
2022-01-29T02:00:00,7.7,26,26,23.8,87.57,
2022-01-29T03:00:00,8.6,25,25,23,88.68,
2022-01-29T04:00:00,8.1,25,25,23,88.7,
2022-01-29T05:00:00,9.2,24.2,24.2,23.1,93.5,
2022-01-29T06:00:00,8.4,25,25,23,88.68,
2022-01-29T07:00:00,9.5,25,25,23,88.68,
2022-01-29T08:00:00,8.8,25,25,23,88.68,
2022-01-29T09:00:00,17.1,27,29.6,23,78.8,
2022-01-29T10:00:00,37.3,30,35.1,24,70.33,
2022-01-29T11:00:00,35.2,30.9,36.1,23.7,65.69,
2022-01-29T12:00:00,34.4,32,37.9,24,62.72,
2022-01-29T13:00:00,36.5,34,40.6,24,56.05,
2022-01-29T14:00:00,44.5,34,40.7,24.1,56.21,
2022-01-29T15:00:00,36,33,40.6,25,62.85,
2022-01-29T16:00:00,34.4,33,39.3,24,59.26,
2022-01-29T17:00:00,25.7,30.1,34.4,23.2,66.61,
2022-01-29T18:00:00,14.8,29,34.6,25,78.97,
2022-01-29T19:00:00,11.2,29,33.6,24,74.43,
2022-01-29T20:00:00,13.9,27,29.6,22.9,78.21,
2022-01-29T21:00:00,16,27,29.2,22,74.16,
2022-01-29T22:00:00,10.9,26,26,23,83.52,
2022-01-29T23:00:00,11.8,26.1,26.1,22.8,82.14,
2022-01-30T00:00:00,14.3,26,26,23,83.57,
2022-01-30T01:00:00,12.2,26,26,23,83.57,
2022-01-30T02:00:00,12.4,26.1,26.1,23.1,83.57,
2022-01-30T03:00:00,11.4,26,26,24,88.76,
2022-01-30T04:00:00,11.3,26,26,23,83.59,
2022-01-30T05:00:00,12,25.1,25.1,23.1,88.68,
2022-01-30T06:00:00,9.6,25,25,23,88.68,
2022-01-30T07:00:00,10.3,25,25,23,88.68,
2022-01-30T08:00:00,10.9,25.2,25.2,23,87.8,
2022-01-30T09:00:00,20.6,26,26,24,88.74,
2022-01-30T10:00:00,38,29,33.6,24,74.47,
2022-01-30T11:00:00,36.1,30.8,37.1,24.8,70.42,
2022-01-30T12:00:00,36,32,39.2,25,66.53,
2022-01-30T13:00:00,32.2,30,35.1,24,70.22,
2022-01-30T14:00:00,32.1,25.2,25.2,23.8,91.76,
2022-01-30T15:00:00,31.4,26,26,24,88.57,
2022-01-30T16:00:00,38,27,30.7,25,88.74,
2022-01-30T17:00:00,26.8,29.2,34.9,25.1,78.51,
2022-01-30T18:00:00,20.9,30,36.2,25,74.61,
2022-01-30T19:00:00,17.1,29,35.6,26,83.83,
2022-01-30T20:00:00,13,27.8,32.4,25.2,85.72,
2022-01-30T21:00:00,12.4,27,30.7,25,88.79,
2022-01-30T22:00:00,11.3,27,30.1,24,83.66,
2022-01-30T23:00:00,10.7,26.1,26.1,23.2,84.12,
2022-01-31T00:00:00,13.1,26,26,23,83.54,
2022-01-31T01:00:00,15.8,26,26,24,88.74,
2022-01-31T02:00:00,12.9,25.4,25.4,23.8,91.39,
2022-01-31T03:00:00,12.3,26,26,24,88.74,
2022-01-31T04:00:00,15.3,25,25,24,94.14,
2022-01-31T05:00:00,13.9,25,25,23.2,89.59,
2022-01-31T06:00:00,11.3,25,25,23,88.68,
2022-01-31T07:00:00,12,24,24,23,94.12,
2022-01-31T08:00:00,12.5,24.1,24.1,23.1,94.13,
2022-01-31T09:00:00,16,26,26,24,88.74,
2022-01-31T10:00:00,20.7,29,34.6,25,79.04,
2022-01-31T11:00:00,25.2,30,36.1,24.9,74.11,
2022-01-31T12:00:00,22.7,31,37.7,25,70.44,
2022-01-31T13:00:00,22.6,33,40.6,25,62.9,
2022-01-31T14:00:00,25.2,31.2,38,25,69.74,
2022-01-31T15:00:00,32.2,31,37.8,25,70.4,
2022-01-31T16:00:00,30.3,30,36.2,25,74.59,
2022-01-31T17:00:00,32.2,31.2,37.7,24.8,68.94,
2022-01-31T18:00:00,21.5,31,36.5,24,66.47,
2022-01-31T19:00:00,17.4,30,36.2,25,74.69,
2022-01-31T20:00:00,16.8,29.2,33.7,23.9,73.31,
2022-01-31T21:00:00,18.1,28,31.3,23,74.36,
2022-01-31T22:00:00,15.1,27,29.6,23,78.85,
2022-01-31T23:00:00,15,27.2,30.3,23.8,81.76,
2022-02-01T00:00:00,13.5,27,30.1,24,83.7,
2022-02-01T01:00:00,18.3,27,30.1,24,83.72,
2022-02-01T02:00:00,14.6,26.2,26.2,23.9,87.31,
2022-02-01T03:00:00,12.3,26,26,24,88.78,
2022-02-01T04:00:00,13,25,25,24,94.19,
2022-02-01T05:00:00,10.6,25.1,25.1,23.1,88.71,
2022-02-01T06:00:00,9,25,25,23,88.7,
2022-02-01T07:00:00,11.4,25,25,23,88.7,
2022-02-01T08:00:00,10.7,25.1,25.1,22.9,87.8,
2022-02-01T09:00:00,21.8,27,29.6,23,78.8,
2022-02-01T10:00:00,29.2,29,33.6,24,74.45,
2022-02-01T11:00:00,25,31.1,35.5,22.9,61.88,
2022-02-01T12:00:00,22,32,35.8,22,55.6,
2022-02-01T13:00:00,25.8,33,38.1,23,55.81,
2022-02-01T14:00:00,35.9,31.7,38.9,25,67.81,
2022-02-01T15:00:00,30,33,40.6,25,62.9,
2022-02-01T16:00:00,26.2,31,37.8,25,70.46,
2022-02-01T17:00:00,25.2,29.9,35.8,24.8,74.14,
2022-02-01T18:00:00,22.9,30,36.2,25,74.63,
2022-02-01T19:00:00,20.5,29,34.5,25,79.04,
2022-02-01T20:00:00,19.3,28.2,32.8,24.8,81.84,
2022-02-01T21:00:00,22,27,30.6,25,88.79,
2022-02-01T22:00:00,14.3,28,32.7,25,83.79,
2022-02-01T23:00:00,16.2,27,30.5,24.7,87.34,
2022-02-02T00:00:00,12.2,26,26,25,94.18,
2022-02-02T01:00:00,15.2,26,26,24,88.76,
2022-02-02T02:00:00,11.2,25.2,25.2,23.2,88.7,
2022-02-02T03:00:00,10.5,26,26,23,83.61,
2022-02-02T04:00:00,13.4,25,25,23,88.7,
2022-02-02T05:00:00,11,24.1,24.1,22.9,93.19,
2022-02-02T06:00:00,8.6,24,24,23,94.12,
2022-02-02T07:00:00,14,24,24,23,94.12,
2022-02-02T08:00:00,13.7,24,24,22.9,93.5,
2022-02-02T09:00:00,12.2,26,26,23,83.54,
2022-02-02T10:00:00,18.5,29,33.6,24,74.45,
2022-02-02T11:00:00,27.3,30.1,35,23.8,69.1,
2022-02-02T12:00:00,34.1,32,36.8,23,59.06,
2022-02-02T13:00:00,33.7,33,38.1,23,55.82,
2022-02-02T14:00:00,37.9,33.2,38.2,22.9,54.89,
2022-02-02T15:00:00,37.9,33,39.3,24,59.24,
2022-02-02T16:00:00,34.5,32,39.2,25,66.63,
2022-02-02T17:00:00,30.8,32,38.1,24.2,63.45,
2022-02-02T18:00:00,18,29,32.7,23,70.17,
2022-02-02T19:00:00,18.9,29,32.7,23,70.15,
2022-02-02T20:00:00,21.4,28.1,31.5,23.2,74.85,
2022-02-02T21:00:00,18.5,28,31.9,24,78.94,
2022-02-02T22:00:00,18.8,27,29.6,23,78.8,
2022-02-02T23:00:00,17.6,27,29.6,22.9,78.27,
2022-02-03T00:00:00,21.9,26,26,24,88.76,
2022-02-03T01:00:00,21.2,26,26,23,83.61,
2022-02-03T02:00:00,14.5,25.2,25.2,23.8,91.97,
2022-02-03T03:00:00,16.3,25,25,23,88.68,
2022-02-03T04:00:00,18.7,25,25,24,94.19,
2022-02-03T05:00:00,17.5,25.1,25.1,22.8,87.21,
2022-02-03T06:00:00,13.6,26,26,22,78.71,
2022-02-03T07:00:00,15.2,26,26,22,78.71,
2022-02-03T08:00:00,17,25.9,25.9,22.1,79.5,
2022-02-03T09:00:00,21.3,28,30.7,22,70,
2022-02-03T10:00:00,38.5,30,33.3,22,62.31,
2022-02-03T11:00:00,37.1,31.2,35.5,22.8,61.05,
2022-02-03T12:00:00,29.5,33,37,22,52.53,
2022-02-03T13:00:00,40.6,34,38.3,22,49.67,
2022-02-03T14:00:00,44.5,34.2,39.3,22.8,51.55,
2022-02-03T15:00:00,35.6,34,39.4,23,52.77,
2022-02-03T16:00:00,37.3,31,36.6,24,66.31,
2022-02-03T17:00:00,29.2,30.7,36.3,24.2,68.15,
2022-02-03T18:00:00,20.3,27,30.1,24,83.61,
2022-02-03T19:00:00,19.5,26,26,24,88.66,
2022-02-03T20:00:00,17.2,25.8,25.8,23.9,89.25,
2022-02-03T21:00:00,17.8,26,26,23,83.54,
2022-02-03T22:00:00,16.3,26,26,23,83.54,
2022-02-03T23:00:00,15.6,25.8,25.8,23.8,88.76,
2022-02-04T00:00:00,16.2,26,26,23,83.61,
2022-02-04T01:00:00,17.7,27,29.6,23,78.85,
2022-02-04T02:00:00,13.2,26.8,29.2,22.9,79.35,
2022-02-04T03:00:00,14,26,26,23,83.61,
2022-02-04T04:00:00,16.8,27,29.2,22,74.2,
2022-02-04T05:00:00,14.8,26.7,28.8,22.1,75.72,
2022-02-04T06:00:00,13.7,26,26,22,78.71,
2022-02-04T07:00:00,17.4,25,25,22,83.5,
2022-02-04T08:00:00,15.5,24.9,24.9,22.7,87.79,
2022-02-04T09:00:00,23.4,28,30.7,22,69.94,
2022-02-04T10:00:00,31.4,30,33.3,22,62.3,
2022-02-04T11:00:00,33.8,31.8,35.4,21.9,55.93,
2022-02-04T12:00:00,29.1,33,37,22,52.52,
2022-02-04T13:00:00,32.3,34,38.3,22,49.66,
2022-02-04T14:00:00,58.9,34.2,38.6,22.1,49.35,
2022-02-04T15:00:00,46.2,35,38.6,21,44.19,
2022-02-04T16:00:00,37.4,35,38.6,21,44.18,
2022-02-04T17:00:00,32.5,31.2,36.9,24.1,65.95,
2022-02-04T18:00:00,21.9,31,36.6,24,66.38,
2022-02-04T19:00:00,14.3,28,32.7,25,83.81,
2022-02-04T20:00:00,15.3,27.7,31.5,24.2,81.08,
2022-02-04T21:00:00,16.7,27,30.1,24,83.7,
2022-02-04T22:00:00,14.1,29,32.7,23,70.19,
2022-02-04T23:00:00,12.8,28.1,31.2,22.8,73.1,
2022-02-05T00:00:00,11.3,28,30.7,22,70,
2022-02-05T01:00:00,11.9,27,29.6,23,78.85,
2022-02-05T02:00:00,10.3,26.9,29.3,22.8,78.27,
2022-02-05T03:00:00,10.6,26,26,23,83.59,
2022-02-05T04:00:00,11.5,25,25,23,88.68,
2022-02-05T05:00:00,11.1,24.2,24.2,22.9,92.56,
2022-02-05T06:00:00,10.2,24,24,23,94.15,
2022-02-05T07:00:00,15.1,24,24,23,94.12,
2022-02-05T08:00:00,16.9,23.9,23.9,23.1,95.11,
2022-02-05T09:00:00,19.6,27,29.6,23,78.8,
2022-02-05T10:00:00,30.7,30,34.1,23,66.22,
2022-02-05T11:00:00,24.1,31.8,36.2,22.7,58.83,
2022-02-05T12:00:00,29.1,32,35.8,22,55.6,
2022-02-05T13:00:00,39.2,33,37,22,52.52,
2022-02-05T14:00:00,38,33,38.1,23,55.77,
2022-02-05T15:00:00,29.5,33,37.1,22,52.53,
2022-02-05T16:00:00,35.4,33,37,22,52.55,
2022-02-05T17:00:00,28.6,31.2,34.1,21.2,55.41,
2022-02-05T18:00:00,24.8,30,33.3,22,62.4,
2022-02-05T19:00:00,22.6,29,32,22,66.08,
2022-02-05T20:00:00,24.1,28.2,30.9,22.1,69.57,
2022-02-05T21:00:00,22,28,31.3,23,74.38,
2022-02-05T22:00:00,19.4,27,30.1,24,83.72,
2022-02-05T23:00:00,18.7,26.2,26.2,24.7,91.74,
2022-02-06T00:00:00,15.7,26,26,24,88.78,
2022-02-06T01:00:00,18.9,26,26,24,88.78,
2022-02-06T02:00:00,13.7,25.2,25.2,23.9,92.62,
2022-02-06T03:00:00,13.6,25,25,24,94.19,
2022-02-06T04:00:00,12.7,25,25,24,94.17,
2022-02-06T05:00:00,14.6,25.2,25.2,24,93.24,
2022-02-06T06:00:00,13.2,25,25,24,94.19,
2022-02-06T07:00:00,15.7,25,25,24,94.17,
2022-02-06T08:00:00,13.4,25.1,25.1,23.9,93.23,
2022-02-06T09:00:00,16.5,26,26,24,88.76,
2022-02-06T10:00:00,25.2,28,31.9,24,78.92,
2022-02-06T11:00:00,34.8,29,34.4,24.9,79.03,
2022-02-06T12:00:00,27.4,30,35.1,24,70.27,
2022-02-06T13:00:00,28.2,30,35.1,24,70.26,
2022-02-06T14:00:00,26.1,27.9,32.6,25.1,84.51,
2022-02-06T15:00:00,17,28,32.7,25,83.68,
2022-02-06T16:00:00,17.7,27,30.1,24,83.61,
2022-02-06T17:00:00,22.2,28.2,32.4,24.2,78.95,
2022-02-06T18:00:00,21,28,32,24,78.88,
2022-02-06T19:00:00,15.8,27,30.1,24,83.63,
2022-02-06T20:00:00,14.8,26.7,29.6,24.2,85.93,
2022-02-06T21:00:00,17.4,27,30.1,24,83.68,
2022-02-06T22:00:00,16.7,26,26,24,88.73,
2022-02-06T23:00:00,14.8,25.8,25.8,23.9,89.34,
2022-02-07T00:00:00,15.8,26,26,24,88.76,
2022-02-07T01:00:00,16.8,26,26,24,88.76,
2022-02-07T02:00:00,12.9,25,25,24.1,94.5,
2022-02-07T03:00:00,12.7,25,25,24,94.17,
2022-02-07T04:00:00,13.9,25,25,24,94.17,
2022-02-07T05:00:00,13.4,25.1,25.1,23.9,93.22,
2022-02-07T06:00:00,12.4,25,25,23,88.7,
2022-02-07T07:00:00,13.8,25,25,24,94.19,
2022-02-07T08:00:00,14.6,25.1,25.1,23.9,93.24,
2022-02-07T09:00:00,28.7,26,26,24,88.76,
2022-02-07T10:00:00,33.5,28,32.7,25,83.77,
2022-02-07T11:00:00,38.8,28.9,33.3,23.9,74.45,
2022-02-07T12:00:00,42.6,31,36.6,24,66.4,
2022-02-07T13:00:00,49.6,32,39.2,25,66.58,
2022-02-07T14:00:00,54.4,32.2,37.9,23.8,61.27,
2022-02-07T15:00:00,42.9,33,39.3,24,59.24,
2022-02-07T16:00:00,42.5,33,38.1,23,55.82,
2022-02-07T17:00:00,29.6,31.8,37.8,24.2,64.17,
2022-02-07T18:00:00,21.4,31,37.7,25,70.48,
2022-02-07T19:00:00,14.2,29,33.6,24,74.45,
2022-02-07T20:00:00,14.6,28,31.8,23.8,77.73,
2022-02-07T21:00:00,20.4,28,31.3,23,74.34,
2022-02-07T22:00:00,13.8,28,31.3,23,74.34,
2022-02-07T23:00:00,11.7,26.9,29.5,23.1,79.6,
2022-02-08T00:00:00,10.4,27,29.6,23,78.8,
2022-02-08T01:00:00,13.2,26,26,23,83.57,
2022-02-08T02:00:00,10.1,25.1,25.1,23,88.36,
2022-02-08T03:00:00,9.8,25,25,23,88.66,
2022-02-08T04:00:00,12.8,25,25,23,88.66,
2022-02-08T05:00:00,11.5,24.2,24.2,23,93.17,
2022-02-08T06:00:00,9.3,24,24,23,94.12,
2022-02-08T07:00:00,11.6,25,25,23,88.68,
2022-02-08T08:00:00,11.2,25,25,23,88.68,
2022-02-08T09:00:00,20.9,26,26,23,83.59,
2022-02-08T10:00:00,35.5,28,31.3,23,74.3,
